,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
4408,0.0186,https://api.spotify.com/v1/audio-analysis/60aDRzpuB4tvfO6CtnCbst,0.339,221040.0,0.619,60aDRzpuB4tvfO6CtnCbst,0.035,2.0,0.202,-10.021,1.0,0.033,91.567,4.0,https://api.spotify.com/v1/tracks/60aDRzpuB4tvfO6CtnCbst,audio_features,spotify:track:60aDRzpuB4tvfO6CtnCbst,0.267
4409,0.0117,https://api.spotify.com/v1/audio-analysis/5qyC7PnBvouNLZ943ayXhX,0.419,226533.0,0.781,5qyC7PnBvouNLZ943ayXhX,0.00105,9.0,0.136,-9.954,1.0,0.0381,127.508,4.0,https://api.spotify.com/v1/tracks/5qyC7PnBvouNLZ943ayXhX,audio_features,spotify:track:5qyC7PnBvouNLZ943ayXhX,0.843
4410,0.394,https://api.spotify.com/v1/audio-analysis/6Ch0gUjvJrqtAzmD5yLwjW,0.464,193867.0,0.52,6Ch0gUjvJrqtAzmD5yLwjW,6.82e-06,9.0,0.158,-11.744,1.0,0.0305,74.765,4.0,https://api.spotify.com/v1/tracks/6Ch0gUjvJrqtAzmD5yLwjW,audio_features,spotify:track:6Ch0gUjvJrqtAzmD5yLwjW,0.638
4411,0.00084,https://api.spotify.com/v1/audio-analysis/3eCKngUbUN2ikTaMNAnhX7,0.256,269240.0,0.879,3eCKngUbUN2ikTaMNAnhX7,0.0814,4.0,0.176,-8.304,1.0,0.0362,95.06,4.0,https://api.spotify.com/v1/tracks/3eCKngUbUN2ikTaMNAnhX7,audio_features,spotify:track:3eCKngUbUN2ikTaMNAnhX7,0.667
4412,0.509,https://api.spotify.com/v1/audio-analysis/6e96Aek76bNvWgCqDN8iAo,0.231,193587.0,0.756,6e96Aek76bNvWgCqDN8iAo,0.0069,2.0,0.197,-10.812,1.0,0.0752,178.303,4.0,https://api.spotify.com/v1/tracks/6e96Aek76bNvWgCqDN8iAo,audio_features,spotify:track:6e96Aek76bNvWgCqDN8iAo,0.174
4413,1.71e-05,https://api.spotify.com/v1/audio-analysis/3RN1FYsYA1CSDgPEGyPAtq,0.235,201880.0,0.949,3RN1FYsYA1CSDgPEGyPAtq,0.637,4.0,0.488,-7.19,0.0,0.0649,147.069,4.0,https://api.spotify.com/v1/tracks/3RN1FYsYA1CSDgPEGyPAtq,audio_features,spotify:track:3RN1FYsYA1CSDgPEGyPAtq,0.552
4414,0.3,https://api.spotify.com/v1/audio-analysis/1wjSVL6yNHwcc8Wy4cA6sz,0.247,261667.0,0.588,1wjSVL6yNHwcc8Wy4cA6sz,3.81e-05,7.0,0.81,-9.911,1.0,0.0317,168.2,3.0,https://api.spotify.com/v1/tracks/1wjSVL6yNHwcc8Wy4cA6sz,audio_features,spotify:track:1wjSVL6yNHwcc8Wy4cA6sz,0.609
4415,5.12e-05,https://api.spotify.com/v1/audio-analysis/3cPGau9zZGhv9iTlREIy2y,0.351,170600.0,0.818,3cPGau9zZGhv9iTlREIy2y,0.847,2.0,0.234,-7.0,1.0,0.0421,126.481,4.0,https://api.spotify.com/v1/tracks/3cPGau9zZGhv9iTlREIy2y,audio_features,spotify:track:3cPGau9zZGhv9iTlREIy2y,0.525
4416,0.0105,https://api.spotify.com/v1/audio-analysis/7F5RiAfynIK4pFcg0PtGvB,0.43,186600.0,0.898,7F5RiAfynIK4pFcg0PtGvB,0.000268,4.0,0.206,-8.364,1.0,0.0348,99.323,4.0,https://api.spotify.com/v1/tracks/7F5RiAfynIK4pFcg0PtGvB,audio_features,spotify:track:7F5RiAfynIK4pFcg0PtGvB,0.556
4417,0.322,https://api.spotify.com/v1/audio-analysis/3fAfEGa4rnOWGhryFylLDa,0.422,206227.0,0.435,3fAfEGa4rnOWGhryFylLDa,0.000495,9.0,0.0472,-10.124,1.0,0.0372,118.426,4.0,https://api.spotify.com/v1/tracks/3fAfEGa4rnOWGhryFylLDa,audio_features,spotify:track:3fAfEGa4rnOWGhryFylLDa,0.36
4418,0.0583,https://api.spotify.com/v1/audio-analysis/6JkimOlOwpC8kiecs5ZZ5A,0.45,278147.0,0.57,6JkimOlOwpC8kiecs5ZZ5A,0.013,9.0,0.225,-13.735,1.0,0.0331,120.371,4.0,https://api.spotify.com/v1/tracks/6JkimOlOwpC8kiecs5ZZ5A,audio_features,spotify:track:6JkimOlOwpC8kiecs5ZZ5A,0.385
4419,0.0131,https://api.spotify.com/v1/audio-analysis/27DJWxjGalNEa5rfEPTDNG,0.466,276973.0,0.763,27DJWxjGalNEa5rfEPTDNG,0.0282,9.0,0.0929,-7.205,1.0,0.0299,120.184,4.0,https://api.spotify.com/v1/tracks/27DJWxjGalNEa5rfEPTDNG,audio_features,spotify:track:27DJWxjGalNEa5rfEPTDNG,0.392
4420,3.08e-06,https://api.spotify.com/v1/audio-analysis/0WLxIcUAgyyc8HHRMrcvNg,0.422,230987.0,0.782,0WLxIcUAgyyc8HHRMrcvNg,0.659,9.0,0.0819,-5.681,1.0,0.0291,97.496,4.0,https://api.spotify.com/v1/tracks/0WLxIcUAgyyc8HHRMrcvNg,audio_features,spotify:track:0WLxIcUAgyyc8HHRMrcvNg,0.939
4421,0.0099,https://api.spotify.com/v1/audio-analysis/0qI53lILxG0dDnXnuvmYqC,0.356,265947.0,0.806,0qI53lILxG0dDnXnuvmYqC,0.849,9.0,0.0361,-11.272,1.0,0.0901,173.1,4.0,https://api.spotify.com/v1/tracks/0qI53lILxG0dDnXnuvmYqC,audio_features,spotify:track:0qI53lILxG0dDnXnuvmYqC,0.337
4422,0.962,https://api.spotify.com/v1/audio-analysis/3jbwD8ab6fYms8dzRtn1fK,0.467,320013.0,0.392,3jbwD8ab6fYms8dzRtn1fK,0.0189,0.0,0.233,-13.819,1.0,0.346,117.155,4.0,https://api.spotify.com/v1/tracks/3jbwD8ab6fYms8dzRtn1fK,audio_features,spotify:track:3jbwD8ab6fYms8dzRtn1fK,0.272
4423,0.125,https://api.spotify.com/v1/audio-analysis/5KE7PbRechPh5ATPCXKKRU,0.371,326973.0,0.459,5KE7PbRechPh5ATPCXKKRU,2.96e-05,9.0,0.625,-7.257,1.0,0.0305,109.581,4.0,https://api.spotify.com/v1/tracks/5KE7PbRechPh5ATPCXKKRU,audio_features,spotify:track:5KE7PbRechPh5ATPCXKKRU,0.233
4424,0.578,https://api.spotify.com/v1/audio-analysis/2t3QSGZC9v8Ob0Oeo96NPU,0.428,447987.0,0.127,2t3QSGZC9v8Ob0Oeo96NPU,4.36e-05,7.0,0.192,-13.341,1.0,0.0361,97.59,4.0,https://api.spotify.com/v1/tracks/2t3QSGZC9v8Ob0Oeo96NPU,audio_features,spotify:track:2t3QSGZC9v8Ob0Oeo96NPU,0.105
4425,0.329,https://api.spotify.com/v1/audio-analysis/7c3rfLFWGStDNa1OjQKPhq,0.414,328973.0,0.193,7c3rfLFWGStDNa1OjQKPhq,0.00212,9.0,0.266,-13.717,1.0,0.0342,117.585,4.0,https://api.spotify.com/v1/tracks/7c3rfLFWGStDNa1OjQKPhq,audio_features,spotify:track:7c3rfLFWGStDNa1OjQKPhq,0.125
4426,0.000456,https://api.spotify.com/v1/audio-analysis/6BcVIsDkeJd1XpduL4bqSS,0.214,462227.0,0.953,6BcVIsDkeJd1XpduL4bqSS,0.784,9.0,0.152,-3.468,1.0,0.137,101.438,4.0,https://api.spotify.com/v1/tracks/6BcVIsDkeJd1XpduL4bqSS,audio_features,spotify:track:6BcVIsDkeJd1XpduL4bqSS,0.0397
4427,0.478,https://api.spotify.com/v1/audio-analysis/0DMsFJ0GsbSoxEAnIXmaxA,0.224,445773.0,0.858,0DMsFJ0GsbSoxEAnIXmaxA,0.161,4.0,0.691,1.004,1.0,0.042,120.832,3.0,https://api.spotify.com/v1/tracks/0DMsFJ0GsbSoxEAnIXmaxA,audio_features,spotify:track:0DMsFJ0GsbSoxEAnIXmaxA,0.197
4428,0.0657,https://api.spotify.com/v1/audio-analysis/7exF0K337zGHejTNw5ScC0,0.182,261467.0,0.992,7exF0K337zGHejTNw5ScC0,0.00395,0.0,0.848,0.738,1.0,0.16,98.904,4.0,https://api.spotify.com/v1/tracks/7exF0K337zGHejTNw5ScC0,audio_features,spotify:track:7exF0K337zGHejTNw5ScC0,0.0922
4429,0.0106,https://api.spotify.com/v1/audio-analysis/6qhxhA6mkeNQjfriglFb58,0.235,266360.0,0.994,6qhxhA6mkeNQjfriglFb58,0.126,9.0,0.592,0.899,0.0,0.132,121.358,4.0,https://api.spotify.com/v1/tracks/6qhxhA6mkeNQjfriglFb58,audio_features,spotify:track:6qhxhA6mkeNQjfriglFb58,0.345
4430,0.277,https://api.spotify.com/v1/audio-analysis/6zG6BZ7c2QefzOhJBHGgr3,0.171,409573.0,0.955,6zG6BZ7c2QefzOhJBHGgr3,3.91e-05,9.0,0.92,0.239,1.0,0.129,167.899,4.0,https://api.spotify.com/v1/tracks/6zG6BZ7c2QefzOhJBHGgr3,audio_features,spotify:track:6zG6BZ7c2QefzOhJBHGgr3,0.306
4431,0.706,https://api.spotify.com/v1/audio-analysis/0c4wFRLcU2Boayx3UUI7DC,0.302,364707.0,0.835,0c4wFRLcU2Boayx3UUI7DC,3e-06,0.0,0.358,0.0,1.0,0.0352,128.389,4.0,https://api.spotify.com/v1/tracks/0c4wFRLcU2Boayx3UUI7DC,audio_features,spotify:track:0c4wFRLcU2Boayx3UUI7DC,0.322
4432,0.167,https://api.spotify.com/v1/audio-analysis/6GFm43kNjrjMCDlPme4diH,0.17,208640.0,0.991,6GFm43kNjrjMCDlPme4diH,0.00328,2.0,0.611,1.236,1.0,0.11,136.883,4.0,https://api.spotify.com/v1/tracks/6GFm43kNjrjMCDlPme4diH,audio_features,spotify:track:6GFm43kNjrjMCDlPme4diH,0.0541
4433,0.157,https://api.spotify.com/v1/audio-analysis/7jmjUNDKCkV48OZG6l09QS,0.216,326907.0,0.948,7jmjUNDKCkV48OZG6l09QS,0.000734,9.0,0.15,0.614,1.0,0.07,132.357,4.0,https://api.spotify.com/v1/tracks/7jmjUNDKCkV48OZG6l09QS,audio_features,spotify:track:7jmjUNDKCkV48OZG6l09QS,0.407
4434,0.0577,https://api.spotify.com/v1/audio-analysis/2tCAE5EcccJfWtDt5v9XdZ,0.103,228013.0,0.961,2tCAE5EcccJfWtDt5v9XdZ,0.00157,2.0,0.316,1.041,1.0,0.0757,88.238,4.0,https://api.spotify.com/v1/tracks/2tCAE5EcccJfWtDt5v9XdZ,audio_features,spotify:track:2tCAE5EcccJfWtDt5v9XdZ,0.38
4435,0.641,https://api.spotify.com/v1/audio-analysis/0mCQTJV1n97YGdLzNx3exK,0.225,402680.0,0.778,0mCQTJV1n97YGdLzNx3exK,0.0477,9.0,0.091,-0.33,1.0,0.0359,115.219,4.0,https://api.spotify.com/v1/tracks/0mCQTJV1n97YGdLzNx3exK,audio_features,spotify:track:0mCQTJV1n97YGdLzNx3exK,0.172
4436,0.0359,https://api.spotify.com/v1/audio-analysis/40xnZ0cocXxb6SKDwOPbsU,0.179,337240.0,0.978,40xnZ0cocXxb6SKDwOPbsU,0.0126,2.0,0.458,1.068,1.0,0.0933,100.568,4.0,https://api.spotify.com/v1/tracks/40xnZ0cocXxb6SKDwOPbsU,audio_features,spotify:track:40xnZ0cocXxb6SKDwOPbsU,0.188
4437,0.333,https://api.spotify.com/v1/audio-analysis/5zHYU4XS1eHntSqUu0KnBH,0.227,575000.0,0.992,5zHYU4XS1eHntSqUu0KnBH,0.305,9.0,0.691,-0.17,1.0,0.181,128.503,4.0,https://api.spotify.com/v1/tracks/5zHYU4XS1eHntSqUu0KnBH,audio_features,spotify:track:5zHYU4XS1eHntSqUu0KnBH,0.0454
4438,0.573,https://api.spotify.com/v1/audio-analysis/1gdeFcf7Ycq3Nu5zFsAbCv,0.206,311760.0,0.908,1gdeFcf7Ycq3Nu5zFsAbCv,0.000418,0.0,0.454,1.226,1.0,0.0386,69.771,4.0,https://api.spotify.com/v1/tracks/1gdeFcf7Ycq3Nu5zFsAbCv,audio_features,spotify:track:1gdeFcf7Ycq3Nu5zFsAbCv,0.191
4439,0.121,https://api.spotify.com/v1/audio-analysis/4rIiiAeiLkO0cBpYZ1CBNs,0.103,284707.0,0.905,4rIiiAeiLkO0cBpYZ1CBNs,0.0127,2.0,0.697,0.718,1.0,0.0641,91.357,4.0,https://api.spotify.com/v1/tracks/4rIiiAeiLkO0cBpYZ1CBNs,audio_features,spotify:track:4rIiiAeiLkO0cBpYZ1CBNs,0.171
4440,0.969,https://api.spotify.com/v1/audio-analysis/3pIAPZgZ1mtE7iaCzjoLz2,0.438,236333.0,0.179,3pIAPZgZ1mtE7iaCzjoLz2,0.557,0.0,0.267,-12.741,0.0,0.0313,62.76,4.0,https://api.spotify.com/v1/tracks/3pIAPZgZ1mtE7iaCzjoLz2,audio_features,spotify:track:3pIAPZgZ1mtE7iaCzjoLz2,0.0753
4441,0.0117,https://api.spotify.com/v1/audio-analysis/080VjhTKJeFyuQXoNhhG32,0.196,320013.0,0.457,080VjhTKJeFyuQXoNhhG32,0.757,5.0,0.427,-5.411,1.0,0.0321,109.142,4.0,https://api.spotify.com/v1/tracks/080VjhTKJeFyuQXoNhhG32,audio_features,spotify:track:080VjhTKJeFyuQXoNhhG32,0.0881
4442,0.00391,https://api.spotify.com/v1/audio-analysis/21yUKhieBeTeII1TampuGy,0.361,244747.0,0.719,21yUKhieBeTeII1TampuGy,0.61,10.0,0.274,-7.126,1.0,0.0495,117.092,4.0,https://api.spotify.com/v1/tracks/21yUKhieBeTeII1TampuGy,audio_features,spotify:track:21yUKhieBeTeII1TampuGy,0.277
4443,0.00062,https://api.spotify.com/v1/audio-analysis/4jjTlxFG4fgQhVWrSB8LHW,0.411,269533.0,0.449,4jjTlxFG4fgQhVWrSB8LHW,0.0856,7.0,0.103,-6.633,1.0,0.0324,126.01,4.0,https://api.spotify.com/v1/tracks/4jjTlxFG4fgQhVWrSB8LHW,audio_features,spotify:track:4jjTlxFG4fgQhVWrSB8LHW,0.311
4444,0.000762,https://api.spotify.com/v1/audio-analysis/1IrssTuimljBVYTrjR9D7s,0.283,100347.0,0.892,1IrssTuimljBVYTrjR9D7s,0.905,4.0,0.333,-5.36,0.0,0.105,119.665,4.0,https://api.spotify.com/v1/tracks/1IrssTuimljBVYTrjR9D7s,audio_features,spotify:track:1IrssTuimljBVYTrjR9D7s,0.61
4445,0.00577,https://api.spotify.com/v1/audio-analysis/7dxS2O4q5QjjVaUz7seO5D,0.0945,228733.0,0.872,7dxS2O4q5QjjVaUz7seO5D,0.052,11.0,0.11,-1.687,0.0,0.0473,182.568,4.0,https://api.spotify.com/v1/tracks/7dxS2O4q5QjjVaUz7seO5D,audio_features,spotify:track:7dxS2O4q5QjjVaUz7seO5D,0.608
4446,0.000212,https://api.spotify.com/v1/audio-analysis/2GFPj3uTCKPKNRtDTd13kW,0.29,219253.0,0.748,2GFPj3uTCKPKNRtDTd13kW,0.00935,4.0,0.547,-4.3,1.0,0.0757,78.673,4.0,https://api.spotify.com/v1/tracks/2GFPj3uTCKPKNRtDTd13kW,audio_features,spotify:track:2GFPj3uTCKPKNRtDTd13kW,0.04
4447,0.0196,https://api.spotify.com/v1/audio-analysis/4iGxxl9lSVEID2yB0SG7Sq,0.19,213360.0,0.609,4iGxxl9lSVEID2yB0SG7Sq,0.00497,7.0,0.315,-4.49,1.0,0.0361,85.189,4.0,https://api.spotify.com/v1/tracks/4iGxxl9lSVEID2yB0SG7Sq,audio_features,spotify:track:4iGxxl9lSVEID2yB0SG7Sq,0.386
4448,0.428,https://api.spotify.com/v1/audio-analysis/0m8XWI9qnGdpUdxpE5fm7Y,0.393,243853.0,0.674,0m8XWI9qnGdpUdxpE5fm7Y,1.78e-06,0.0,0.361,-4.324,1.0,0.0403,99.299,3.0,https://api.spotify.com/v1/tracks/0m8XWI9qnGdpUdxpE5fm7Y,audio_features,spotify:track:0m8XWI9qnGdpUdxpE5fm7Y,0.51
4449,0.568,https://api.spotify.com/v1/audio-analysis/5fsO4NouVbZLR8W7ewWFtG,0.41,358440.0,0.566,5fsO4NouVbZLR8W7ewWFtG,0.119,1.0,0.0758,-6.829,0.0,0.0368,147.695,4.0,https://api.spotify.com/v1/tracks/5fsO4NouVbZLR8W7ewWFtG,audio_features,spotify:track:5fsO4NouVbZLR8W7ewWFtG,0.36
4450,0.549,https://api.spotify.com/v1/audio-analysis/0ZLqGeIJUDGXqW7ltQQBv6,0.558,218253.0,0.68,0ZLqGeIJUDGXqW7ltQQBv6,0.00012,9.0,0.113,-5.986,1.0,0.0406,126.992,4.0,https://api.spotify.com/v1/tracks/0ZLqGeIJUDGXqW7ltQQBv6,audio_features,spotify:track:0ZLqGeIJUDGXqW7ltQQBv6,0.478
4451,0.0361,https://api.spotify.com/v1/audio-analysis/3JZ1XJ99kqsw75IUdRmxH4,0.476,227720.0,0.855,3JZ1XJ99kqsw75IUdRmxH4,0.000601,2.0,0.102,-4.397,1.0,0.0582,134.089,4.0,https://api.spotify.com/v1/tracks/3JZ1XJ99kqsw75IUdRmxH4,audio_features,spotify:track:3JZ1XJ99kqsw75IUdRmxH4,0.56
4452,0.0398,https://api.spotify.com/v1/audio-analysis/1yntZQSDcKsEdMTJhpg3Xv,0.401,200893.0,0.799,1yntZQSDcKsEdMTJhpg3Xv,8.85e-06,9.0,0.388,-6.84,1.0,0.106,116.572,1.0,https://api.spotify.com/v1/tracks/1yntZQSDcKsEdMTJhpg3Xv,audio_features,spotify:track:1yntZQSDcKsEdMTJhpg3Xv,0.685
4453,0.124,https://api.spotify.com/v1/audio-analysis/6SOKTLrZO1klweyjaujmRv,0.422,269853.0,0.573,6SOKTLrZO1klweyjaujmRv,7.25e-06,9.0,0.112,-4.763,1.0,0.0419,84.021,4.0,https://api.spotify.com/v1/tracks/6SOKTLrZO1klweyjaujmRv,audio_features,spotify:track:6SOKTLrZO1klweyjaujmRv,0.496
4454,0.194,https://api.spotify.com/v1/audio-analysis/7DQgLnK74lHBg4xlh9qt3D,0.572,238067.0,0.696,7DQgLnK74lHBg4xlh9qt3D,0.0014,11.0,0.0816,-6.978,0.0,0.0448,102.074,3.0,https://api.spotify.com/v1/tracks/7DQgLnK74lHBg4xlh9qt3D,audio_features,spotify:track:7DQgLnK74lHBg4xlh9qt3D,0.524
4455,0.784,https://api.spotify.com/v1/audio-analysis/5R2PwPJ3LIfoXVIxD9CvF1,0.524,251480.0,0.547,5R2PwPJ3LIfoXVIxD9CvF1,0.0107,6.0,0.0769,-6.457,0.0,0.0247,95.765,4.0,https://api.spotify.com/v1/tracks/5R2PwPJ3LIfoXVIxD9CvF1,audio_features,spotify:track:5R2PwPJ3LIfoXVIxD9CvF1,0.147
4456,0.168,https://api.spotify.com/v1/audio-analysis/6oU2ZUMLH1WioRwL4zrPZj,0.624,204533.0,0.66,6oU2ZUMLH1WioRwL4zrPZj,0.582,4.0,0.183,-4.862,1.0,0.0282,110.035,4.0,https://api.spotify.com/v1/tracks/6oU2ZUMLH1WioRwL4zrPZj,audio_features,spotify:track:6oU2ZUMLH1WioRwL4zrPZj,0.858
4457,0.443,https://api.spotify.com/v1/audio-analysis/123dXrjNclpMwg7CLWJ3vE,0.531,156756.0,0.605,123dXrjNclpMwg7CLWJ3vE,0.129,0.0,0.595,-9.0,1.0,0.0353,102.198,4.0,https://api.spotify.com/v1/tracks/123dXrjNclpMwg7CLWJ3vE,audio_features,spotify:track:123dXrjNclpMwg7CLWJ3vE,0.566
4458,0.00738,https://api.spotify.com/v1/audio-analysis/1B4OEGAKU2w4u5AsbikTHp,0.569,263938.0,0.705,1B4OEGAKU2w4u5AsbikTHp,0.128,9.0,0.0764,-4.803,1.0,0.0295,125.976,4.0,https://api.spotify.com/v1/tracks/1B4OEGAKU2w4u5AsbikTHp,audio_features,spotify:track:1B4OEGAKU2w4u5AsbikTHp,0.42
4459,0.344,https://api.spotify.com/v1/audio-analysis/46xBhVKf7y0CuHMDnilda1,0.612,303228.0,0.461,46xBhVKf7y0CuHMDnilda1,0.00389,9.0,0.0892,-10.283,1.0,0.0267,97.724,4.0,https://api.spotify.com/v1/tracks/46xBhVKf7y0CuHMDnilda1,audio_features,spotify:track:46xBhVKf7y0CuHMDnilda1,0.407
4460,4.03e-05,https://api.spotify.com/v1/audio-analysis/6F0lEjlnth0cvB9Bsca0A1,0.46,112177.0,0.732,6F0lEjlnth0cvB9Bsca0A1,0.914,11.0,0.0788,-5.291,1.0,0.0283,97.298,4.0,https://api.spotify.com/v1/tracks/6F0lEjlnth0cvB9Bsca0A1,audio_features,spotify:track:6F0lEjlnth0cvB9Bsca0A1,0.411
4461,0.223,https://api.spotify.com/v1/audio-analysis/2naofUqNaOu3Lw9cXSALFB,0.496,268961.0,0.835,2naofUqNaOu3Lw9cXSALFB,0.0125,5.0,0.0987,-4.663,1.0,0.0285,104.643,4.0,https://api.spotify.com/v1/tracks/2naofUqNaOu3Lw9cXSALFB,audio_features,spotify:track:2naofUqNaOu3Lw9cXSALFB,0.383
4462,0.0913,https://api.spotify.com/v1/audio-analysis/4lobizMTWnhzzGYQOs1WOb,0.348,204386.0,0.287,4lobizMTWnhzzGYQOs1WOb,0.000526,4.0,0.109,-13.186,1.0,0.0388,98.371,3.0,https://api.spotify.com/v1/tracks/4lobizMTWnhzzGYQOs1WOb,audio_features,spotify:track:4lobizMTWnhzzGYQOs1WOb,0.272
4463,0.000273,https://api.spotify.com/v1/audio-analysis/6Aza2Zx3LBA0YkQz9Ndos0,0.415,138448.0,0.807,6Aza2Zx3LBA0YkQz9Ndos0,0.16,11.0,0.268,-3.537,1.0,0.0328,112.258,4.0,https://api.spotify.com/v1/tracks/6Aza2Zx3LBA0YkQz9Ndos0,audio_features,spotify:track:6Aza2Zx3LBA0YkQz9Ndos0,0.614
4464,0.222,https://api.spotify.com/v1/audio-analysis/67Hchpm1AErwfH5EEDp8mC,0.346,170057.0,0.544,67Hchpm1AErwfH5EEDp8mC,0.834,4.0,0.0814,-7.894,1.0,0.0308,177.539,4.0,https://api.spotify.com/v1/tracks/67Hchpm1AErwfH5EEDp8mC,audio_features,spotify:track:67Hchpm1AErwfH5EEDp8mC,0.304
4465,0.368,https://api.spotify.com/v1/audio-analysis/5eDBW3xGDUX0oCUFy9xs6B,0.418,165548.0,0.682,5eDBW3xGDUX0oCUFy9xs6B,0.00263,2.0,0.105,-6.132,1.0,0.0309,101.996,4.0,https://api.spotify.com/v1/tracks/5eDBW3xGDUX0oCUFy9xs6B,audio_features,spotify:track:5eDBW3xGDUX0oCUFy9xs6B,0.0711
4466,0.637,https://api.spotify.com/v1/audio-analysis/2WMoYZOqT0fVaUFudATgrr,0.524,174214.0,0.442,2WMoYZOqT0fVaUFudATgrr,0.468,0.0,0.125,-8.983,1.0,0.0334,94.9,4.0,https://api.spotify.com/v1/tracks/2WMoYZOqT0fVaUFudATgrr,audio_features,spotify:track:2WMoYZOqT0fVaUFudATgrr,0.134
4467,0.944,https://api.spotify.com/v1/audio-analysis/0v0JYXuDBxTWLhwIXHlTdU,0.564,215787.0,0.471,0v0JYXuDBxTWLhwIXHlTdU,0.596,8.0,0.473,-10.989,1.0,0.0987,116.562,4.0,https://api.spotify.com/v1/tracks/0v0JYXuDBxTWLhwIXHlTdU,audio_features,spotify:track:0v0JYXuDBxTWLhwIXHlTdU,0.382
4468,0.876,https://api.spotify.com/v1/audio-analysis/6vLfoPmygmHvyzw1yzDKOB,0.661,80720.0,0.645,6vLfoPmygmHvyzw1yzDKOB,0.848,6.0,0.688,-14.024,1.0,0.128,123.552,4.0,https://api.spotify.com/v1/tracks/6vLfoPmygmHvyzw1yzDKOB,audio_features,spotify:track:6vLfoPmygmHvyzw1yzDKOB,0.798
4469,0.846,https://api.spotify.com/v1/audio-analysis/00TlOP4gqECTxfLpzxGHom,0.524,132347.0,0.219,00TlOP4gqECTxfLpzxGHom,0.851,6.0,0.201,-17.501,0.0,0.185,205.874,4.0,https://api.spotify.com/v1/tracks/00TlOP4gqECTxfLpzxGHom,audio_features,spotify:track:00TlOP4gqECTxfLpzxGHom,0.287
4470,0.454,https://api.spotify.com/v1/audio-analysis/3BYiIUJRlzJ5CMPGm0LnkH,0.374,154600.0,0.385,3BYiIUJRlzJ5CMPGm0LnkH,0.0664,10.0,0.177,-16.225,1.0,0.0371,118.693,4.0,https://api.spotify.com/v1/tracks/3BYiIUJRlzJ5CMPGm0LnkH,audio_features,spotify:track:3BYiIUJRlzJ5CMPGm0LnkH,0.267
4471,0.682,https://api.spotify.com/v1/audio-analysis/2OLqGcLZcpP42aCoMyU1ai,0.114,172267.0,0.143,2OLqGcLZcpP42aCoMyU1ai,0.956,4.0,0.153,-15.19,1.0,0.0413,95.505,3.0,https://api.spotify.com/v1/tracks/2OLqGcLZcpP42aCoMyU1ai,audio_features,spotify:track:2OLqGcLZcpP42aCoMyU1ai,0.0396
4472,0.707,https://api.spotify.com/v1/audio-analysis/09tV8RmILpwGx2shRWTAin,0.23,258853.0,0.491,09tV8RmILpwGx2shRWTAin,0.823,4.0,0.399,-13.978,0.0,0.0498,133.773,4.0,https://api.spotify.com/v1/tracks/09tV8RmILpwGx2shRWTAin,audio_features,spotify:track:09tV8RmILpwGx2shRWTAin,0.251
4473,0.963,https://api.spotify.com/v1/audio-analysis/0uZkpvffCgYBMipHCCPKFG,0.679,37333.0,0.739,0uZkpvffCgYBMipHCCPKFG,0.0962,2.0,0.165,-11.109,0.0,0.224,140.211,4.0,https://api.spotify.com/v1/tracks/0uZkpvffCgYBMipHCCPKFG,audio_features,spotify:track:0uZkpvffCgYBMipHCCPKFG,0.961
4474,0.889,https://api.spotify.com/v1/audio-analysis/5STPBTyx45WNVD0CVGjjRX,0.531,147067.0,0.747,5STPBTyx45WNVD0CVGjjRX,0.423,2.0,0.193,-14.132,1.0,0.046,110.102,4.0,https://api.spotify.com/v1/tracks/5STPBTyx45WNVD0CVGjjRX,audio_features,spotify:track:5STPBTyx45WNVD0CVGjjRX,0.588
4475,0.983,https://api.spotify.com/v1/audio-analysis/7x4b0UccXSKBWxWmjcrG2T,0.616,124933.0,0.282,7x4b0UccXSKBWxWmjcrG2T,0.833,1.0,0.13,-15.317,1.0,0.0331,96.638,4.0,https://api.spotify.com/v1/tracks/7x4b0UccXSKBWxWmjcrG2T,audio_features,spotify:track:7x4b0UccXSKBWxWmjcrG2T,0.435
4476,0.437,https://api.spotify.com/v1/audio-analysis/4le6DvrwMv2rpyN1SPeL0g,0.445,148573.0,0.289,4le6DvrwMv2rpyN1SPeL0g,0.00641,11.0,0.0988,-19.113,0.0,0.0329,104.006,4.0,https://api.spotify.com/v1/tracks/4le6DvrwMv2rpyN1SPeL0g,audio_features,spotify:track:4le6DvrwMv2rpyN1SPeL0g,0.172
4477,0.352,https://api.spotify.com/v1/audio-analysis/6GxkhPHOON85bGKOSBrUxb,0.541,124507.0,0.0597,6GxkhPHOON85bGKOSBrUxb,0.891,6.0,0.101,-21.818,1.0,0.0574,106.004,4.0,https://api.spotify.com/v1/tracks/6GxkhPHOON85bGKOSBrUxb,audio_features,spotify:track:6GxkhPHOON85bGKOSBrUxb,0.184
4478,0.883,https://api.spotify.com/v1/audio-analysis/0qzNfgVmn4Ou0z9PBorOYO,0.515,263800.0,0.44,0qzNfgVmn4Ou0z9PBorOYO,0.755,9.0,0.192,-11.494,1.0,0.0306,97.486,4.0,https://api.spotify.com/v1/tracks/0qzNfgVmn4Ou0z9PBorOYO,audio_features,spotify:track:0qzNfgVmn4Ou0z9PBorOYO,0.379
